batch_id,date,product,region,units_checked,defect,adulteration_fail,hygiene_fail,supplier_name,delivery_hours,cold_chain_breach,fat_percentage,snf_percentage,batch_temp,test_lab_name
BTCH000198,2024-06-27,Lassi,Pune,91,2,2.68,0.59,Milko Pure,10.9,No,3.25,8.51,4.4,NABL Lab B
BTCH000199,2024-01-22,Milk,Delhi,80,3,1.52,1.45,Farm Roots,17.5,Yes,4.07,9.08,4.3,NABL Lab A
BTCH000200,2024-02-16,Ghee,Pune,120,1,0.55,1.73,Milko Pure,18.6,No,3.43,9.19,6.7,NABL Lab B
BTCH000201,2024-02-12,Curd,Pune,95,1,2.46,0.04,Dairy Fresh,13.1,No,3.54,9.23,5.4,NABL Lab A
BTCH000202,2024-12-27,Curd,Delhi,92,1,2.5,0.15,Milko Pure,19.3,Yes,3.91,9.46,6.7,NABL Lab A
BTCH000203,2024-02-21,Milk,Chennai,133,4,0.84,1.81,Green Valley,17.7,No,3.53,8.83,3.6,NABL Lab C
BTCH000204,2024-08-07,Ghee,Bangalore,139,2,0.1,0.51,Farm Roots,17.0,Yes,4.03,8.7,7.0,NABL Lab C
BTCH000205,2024-07-28,Paneer,Bangalore,120,3,1.87,0.4,Milko Pure,8.2,No,3.41,8.4,6.6,NABL Lab C
BTCH000206,2024-11-14,Curd,Chennai,112,4,2.98,0.57,Green Valley,21.3,No,3.2,9.36,5.9,NABL Lab B
BTCH000207,2024-01-19,Ghee,Chennai,123,2,0.54,1.49,Creamy Way,18.5,No,3.7,9.11,5.8,NABL Lab C
BTCH000208,2024-06-19,Curd,Delhi,124,5,1.16,0.06,Milko Pure,23.9,No,4.24,9.22,6.8,NABL Lab C
BTCH000209,2024-03-23,Lassi,Bangalore,139,1,0.67,0.51,Creamy Way,15.4,Yes,3.95,8.22,6.9,NABL Lab C
BTCH000210,2024-10-12,Paneer,Delhi,128,1,2.35,1.89,Milko Pure,5.1,Yes,4.06,8.64,4.0,NABL Lab B
BTCH000211,2024-02-17,Lassi,Delhi,136,2,1.21,1.9,Green Valley,6.2,No,3.37,8.39,3.1,NABL Lab B
BTCH000212,2024-03-02,Lassi,Pune,141,0,1.83,0.79,Milko Pure,9.2,No,3.75,9.14,3.4,NABL Lab C
BTCH000213,2024-01-25,Ghee,Delhi,82,0,0.57,0.19,Milko Pure,20.7,No,4.02,8.74,3.9,NABL Lab B
BTCH000214,2024-07-12,Lassi,Pune,134,1,1.26,1.13,Green Valley,11.3,No,3.32,8.25,5.3,NABL Lab A
BTCH000215,2024-01-31,Lassi,Pune,91,3,2.42,1.48,Green Valley,8.7,Yes,4.18,9.03,5.6,NABL Lab B
BTCH000216,2024-09-27,Ghee,Bangalore,89,2,0.83,1.34,Creamy Way,7.3,No,3.35,8.43,4.5,NABL Lab A
BTCH000217,2024-02-02,Paneer,Bangalore,127,3,2.38,1.74,Farm Roots,12.6,Yes,3.7,8.55,5.5,NABL Lab B
BTCH000218,2024-08-16,Paneer,Chennai,116,0,0.6,0.7,Green Valley,19.3,Yes,3.49,8.68,4.3,NABL Lab A
BTCH000219,2024-04-06,Ghee,Delhi,108,4,1.69,1.34,Dairy Fresh,20.3,Yes,3.41,8.83,5.5,NABL Lab A
BTCH000220,2024-06-25,Lassi,Delhi,128,0,1.22,0.53,Dairy Fresh,11.9,Yes,4.15,9.49,6.0,NABL Lab C
BTCH000221,2024-12-11,Milk,Delhi,107,0,2.11,1.01,Green Valley,9.9,No,3.98,8.79,6.4,NABL Lab B
BTCH000222,2024-12-27,Curd,Bangalore,131,2,0.9,1.19,Dairy Fresh,4.8,Yes,3.63,9.16,3.8,NABL Lab C
BTCH000223,2024-02-22,Paneer,Delhi,84,1,0.94,1.26,Farm Roots,10.6,Yes,3.91,8.83,3.3,NABL Lab C
BTCH000224,2024-10-02,Paneer,Delhi,113,2,1.96,0.27,Creamy Way,12.3,No,3.56,9.28,6.8,NABL Lab C
BTCH000225,2024-03-06,Milk,Pune,142,5,2.65,1.27,Milko Pure,16.6,Yes,3.49,9.19,4.5,NABL Lab B
BTCH000226,2024-10-03,Curd,Pune,112,1,0.06,0.98,Green Valley,16.6,Yes,4.21,8.23,4.0,NABL Lab B
BTCH000227,2024-08-07,Lassi,Delhi,105,1,0.8,0.72,Creamy Way,4.4,No,3.6,8.5,6.5,NABL Lab A
BTCH000228,2024-08-30,Lassi,Delhi,101,4,2.14,1.94,Green Valley,20.2,Yes,3.87,8.6,4.1,NABL Lab C
BTCH000229,2024-11-12,Lassi,Chennai,94,1,2.11,0.96,Green Valley,23.1,Yes,4.23,9.13,3.1,NABL Lab C
BTCH000230,2024-11-04,Milk,Pune,83,4,2.58,1.72,Creamy Way,9.1,No,3.29,9.01,3.1,NABL Lab B
BTCH000231,2024-04-26,Lassi,Mumbai,130,3,0.05,1.53,Milko Pure,20.6,Yes,3.88,8.22,6.4,NABL Lab B
BTCH000232,2024-04-19,Milk,Mumbai,108,4,2.28,0.33,Creamy Way,21.2,No,4.02,9.17,3.3,NABL Lab B
BTCH000233,2024-05-10,Curd,Delhi,108,1,0.18,0.98,Farm Roots,6.3,Yes,4.47,8.64,4.9,NABL Lab A
BTCH000234,2024-07-15,Milk,Pune,123,3,0.1,0.06,Green Valley,17.8,No,4.17,9.4,6.6,NABL Lab A
BTCH000235,2024-12-29,Milk,Pune,139,1,2.41,0.7,Farm Roots,4.9,Yes,3.8,8.28,4.7,NABL Lab B
BTCH000236,2024-04-01,Lassi,Pune,98,0,1.26,0.84,Milko Pure,15.5,Yes,3.95,9.15,3.4,NABL Lab C
BTCH000237,2024-10-20,Curd,Pune,135,5,1.35,1.33,Creamy Way,11.3,Yes,3.37,8.43,6.2,NABL Lab C
BTCH000238,2024-08-13,Milk,Delhi,146,1,1.13,0.2,Farm Roots,16.3,No,3.6,8.39,4.1,NABL Lab B
BTCH000239,2024-04-04,Paneer,Bangalore,135,4,0.78,0.72,Farm Roots,20.2,Yes,3.57,9.25,5.6,NABL Lab C
BTCH000240,2024-04-08,Ghee,Bangalore,106,2,2.85,1.16,Green Valley,22.1,Yes,4.26,8.99,6.3,NABL Lab C
BTCH000241,2024-07-28,Ghee,Bangalore,149,2,0.77,1.14,Green Valley,14.7,No,3.76,8.56,4.8,NABL Lab B
BTCH000242,2024-06-15,Curd,Chennai,150,5,0.2,1.89,Milko Pure,20.0,Yes,3.71,9.19,3.8,NABL Lab A
BTCH000243,2024-12-25,Milk,Bangalore,108,4,0.95,0.56,Creamy Way,23.1,No,4.49,8.63,4.9,NABL Lab A
BTCH000244,2024-10-10,Paneer,Delhi,126,2,1.13,1.86,Creamy Way,14.6,Yes,3.79,9.32,3.5,NABL Lab B
BTCH000245,2024-06-22,Milk,Pune,103,4,0.35,1.11,Creamy Way,22.9,Yes,3.47,9.03,5.6,NABL Lab B
BTCH000246,2024-12-08,Curd,Pune,150,0,1.06,0.66,Milko Pure,21.7,Yes,4.27,9.24,6.7,NABL Lab A
BTCH000247,2024-08-14,Lassi,Delhi,146,0,2.47,1.78,Creamy Way,12.1,Yes,3.54,8.57,5.3,NABL Lab C
BTCH000248,2024-11-13,Ghee,Bangalore,106,5,1.19,0.82,Dairy Fresh,22.5,Yes,4.35,8.81,3.4,NABL Lab B
BTCH000249,2024-01-09,Paneer,Chennai,104,4,1.68,1.96,Farm Roots,23.4,Yes,3.52,9.41,6.1,NABL Lab B
BTCH000250,2024-04-26,Paneer,Bangalore,139,1,2.97,1.29,Creamy Way,10.5,No,3.75,9.14,5.5,NABL Lab B
BTCH000251,2024-10-07,Milk,Chennai,141,1,0.53,0.47,Milko Pure,23.3,No,3.54,9.44,4.2,NABL Lab B
BTCH000252,2024-03-09,Milk,Chennai,144,4,1.13,1.25,Milko Pure,16.8,No,3.47,8.83,5.8,NABL Lab C
BTCH000253,2024-10-28,Ghee,Pune,110,5,2.49,0.5,Farm Roots,9.1,No,4.37,8.32,6.6,NABL Lab C
BTCH000254,2024-09-16,Curd,Delhi,137,4,2.49,0.86,Farm Roots,16.0,No,3.23,8.39,3.7,NABL Lab B
BTCH000255,2024-01-17,Curd,Mumbai,80,3,1.0,0.72,Dairy Fresh,6.6,No,3.72,8.54,4.5,NABL Lab B
BTCH000256,2024-11-19,Curd,Mumbai,110,1,2.9,1.37,Dairy Fresh,20.4,Yes,3.72,8.29,6.6,NABL Lab B
BTCH000257,2024-12-11,Lassi,Mumbai,150,2,0.48,0.25,Farm Roots,17.9,Yes,3.82,8.71,3.6,NABL Lab A
BTCH000258,2024-06-12,Lassi,Bangalore,141,3,1.12,0.59,Farm Roots,7.1,Yes,4.43,8.3,3.2,NABL Lab A
BTCH000259,2024-07-13,Paneer,Pune,111,0,1.1,1.45,Dairy Fresh,12.3,Yes,3.36,8.28,6.2,NABL Lab B
BTCH000260,2024-07-15,Milk,Mumbai,95,0,2.19,0.66,Green Valley,6.1,No,3.75,8.93,7.0,NABL Lab C
BTCH000261,2024-08-03,Lassi,Mumbai,147,5,1.4,1.74,Milko Pure,8.4,No,3.33,8.99,6.6,NABL Lab B
BTCH000262,2024-08-13,Milk,Pune,105,3,2.59,1.62,Green Valley,13.8,Yes,4.35,9.45,4.5,NABL Lab B
BTCH000263,2024-08-02,Paneer,Pune,105,2,1.82,1.21,Milko Pure,16.0,Yes,3.55,8.77,4.6,NABL Lab A
BTCH000264,2024-12-06,Lassi,Delhi,96,0,2.0,0.77,Creamy Way,18.0,Yes,3.24,8.36,3.1,NABL Lab A
BTCH000265,2024-08-21,Ghee,Bangalore,125,4,1.25,0.5,Green Valley,23.2,No,4.49,8.7,5.6,NABL Lab C
BTCH000266,2024-04-19,Ghee,Delhi,85,2,1.24,0.03,Farm Roots,18.2,Yes,3.4,9.3,6.8,NABL Lab A
BTCH000267,2024-06-27,Ghee,Bangalore,141,4,1.91,0.36,Dairy Fresh,17.8,No,3.99,8.41,6.8,NABL Lab B
BTCH000268,2024-01-27,Ghee,Mumbai,109,4,2.68,1.1,Green Valley,13.3,Yes,4.06,9.11,6.0,NABL Lab B
BTCH000269,2024-05-06,Paneer,Mumbai,149,0,2.27,1.49,Green Valley,12.8,Yes,3.37,9.36,5.7,NABL Lab A
BTCH000270,2024-04-19,Curd,Pune,110,4,2.31,1.88,Creamy Way,13.0,Yes,3.42,8.68,3.1,NABL Lab C
BTCH000271,2024-03-12,Curd,Bangalore,135,0,0.95,0.1,Farm Roots,21.2,No,3.42,9.45,5.8,NABL Lab A
BTCH000272,2024-02-07,Ghee,Mumbai,102,3,0.8,0.11,Farm Roots,12.7,No,3.31,8.56,3.5,NABL Lab B
BTCH000273,2024-08-01,Curd,Mumbai,120,2,0.79,0.77,Farm Roots,20.3,No,3.97,8.27,4.1,NABL Lab A
BTCH000274,2024-02-22,Curd,Chennai,139,3,2.68,1.64,Creamy Way,12.3,Yes,4.02,9.0,4.9,NABL Lab B
BTCH000275,2024-05-14,Ghee,Chennai,120,0,2.71,1.94,Milko Pure,6.8,Yes,3.29,8.48,6.0,NABL Lab B
BTCH000276,2024-11-25,Lassi,Mumbai,134,3,0.24,1.74,Green Valley,19.2,No,4.43,8.7,6.3,NABL Lab B
BTCH000277,2024-06-06,Paneer,Chennai,108,0,0.84,0.23,Dairy Fresh,10.4,No,4.11,9.39,3.1,NABL Lab B
BTCH000278,2024-05-21,Ghee,Mumbai,83,0,2.75,1.55,Green Valley,13.7,No,3.47,8.49,6.0,NABL Lab C
BTCH000279,2024-12-05,Milk,Chennai,118,3,1.86,1.19,Dairy Fresh,12.8,Yes,3.38,8.98,3.4,NABL Lab B
BTCH000280,2024-08-05,Curd,Mumbai,125,5,0.03,1.82,Green Valley,9.1,No,4.04,8.48,4.5,NABL Lab B
BTCH000281,2024-08-17,Ghee,Mumbai,92,4,0.71,1.62,Creamy Way,11.9,Yes,3.82,8.29,5.8,NABL Lab A
BTCH000282,2024-03-06,Milk,Mumbai,82,3,1.29,1.8,Dairy Fresh,15.6,No,3.43,8.62,5.7,NABL Lab A
BTCH000283,2024-11-29,Milk,Bangalore,89,4,1.69,1.11,Farm Roots,23.3,No,4.42,8.8,6.1,NABL Lab A
BTCH000284,2024-05-08,Milk,Mumbai,92,3,1.14,0.96,Farm Roots,15.8,Yes,4.13,9.48,5.7,NABL Lab B
BTCH000285,2024-06-17,Curd,Chennai,133,4,0.75,1.93,Dairy Fresh,18.4,Yes,3.38,9.17,5.6,NABL Lab A
BTCH000286,2024-01-09,Milk,Delhi,86,5,0.13,0.4,Creamy Way,20.8,Yes,3.68,8.36,4.8,NABL Lab A
BTCH000287,2024-02-15,Paneer,Chennai,95,3,2.95,1.73,Green Valley,14.1,No,3.49,8.56,5.8,NABL Lab C
BTCH000288,2024-09-09,Milk,Chennai,100,2,0.94,0.54,Dairy Fresh,10.7,Yes,3.79,9.31,6.2,NABL Lab C
BTCH000289,2024-07-20,Lassi,Bangalore,99,2,1.01,1.39,Milko Pure,10.2,Yes,3.52,9.27,5.0,NABL Lab C
BTCH000290,2024-04-05,Curd,Delhi,92,3,2.76,1.53,Dairy Fresh,9.2,Yes,3.52,8.83,4.6,NABL Lab C
BTCH000291,2024-04-05,Curd,Pune,104,4,1.12,0.8,Milko Pure,6.8,No,3.47,9.33,4.5,NABL Lab C
BTCH000292,2024-12-21,Lassi,Pune,119,3,2.85,0.35,Milko Pure,12.1,Yes,4.27,8.99,5.4,NABL Lab C
BTCH000293,2024-08-12,Curd,Delhi,123,2,1.36,0.03,Milko Pure,5.0,No,3.99,9.4,5.2,NABL Lab A
BTCH000294,2024-02-28,Curd,Delhi,89,4,2.57,1.64,Milko Pure,13.0,No,4.12,8.7,4.4,NABL Lab C
BTCH000295,2024-02-25,Curd,Delhi,114,0,1.37,0.36,Dairy Fresh,18.2,No,3.6,8.63,4.7,NABL Lab A
BTCH000296,2024-07-23,Ghee,Pune,125,1,0.93,1.44,Milko Pure,22.9,Yes,3.67,8.45,5.7,NABL Lab A
BTCH000297,2024-08-11,Curd,Chennai,103,3,0.72,0.74,Farm Roots,8.6,No,4.01,8.42,3.4,NABL Lab A
BTCH000298,2024-08-27,Lassi,Pune,123,5,1.86,1.32,Farm Roots,4.5,No,3.48,8.43,6.7,NABL Lab A
BTCH000299,2024-08-27,Milk,Pune,125,1,1.02,0.97,Green Valley,8.5,Yes,3.82,8.34,5.5,NABL Lab A
BTCH000300,2024-01-14,Paneer,Pune,136,0,0.11,1.45,Creamy Way,23.2,No,4.47,8.61,6.6,NABL Lab A
BTCH000301,2024-11-12,Ghee,Chennai,125,0,1.0,1.04,Farm Roots,11.5,Yes,3.84,8.92,4.0,NABL Lab C
BTCH000302,2024-03-24,Lassi,Chennai,104,2,2.2,0.9,Farm Roots,9.8,No,3.76,8.75,4.6,NABL Lab A
BTCH000303,2024-06-07,Lassi,Pune,84,5,1.13,1.64,Creamy Way,17.3,No,3.57,8.67,4.3,NABL Lab A
BTCH000304,2024-02-19,Paneer,Chennai,84,3,1.13,1.24,Green Valley,13.7,Yes,3.58,8.29,6.5,NABL Lab A
BTCH000305,2024-09-18,Curd,Chennai,142,0,0.23,0.62,Green Valley,7.5,No,3.89,8.79,6.2,NABL Lab C
BTCH000306,2024-07-02,Ghee,Bangalore,121,1,2.43,0.92,Farm Roots,5.5,No,3.25,8.26,6.0,NABL Lab C
BTCH000307,2024-12-19,Ghee,Mumbai,117,1,0.29,1.18,Green Valley,16.5,Yes,3.53,8.84,4.4,NABL Lab B
BTCH000308,2024-07-04,Paneer,Delhi,138,5,1.92,0.67,Farm Roots,22.6,Yes,3.51,8.61,3.1,NABL Lab A
BTCH000309,2024-07-01,Lassi,Bangalore,147,4,1.7,0.67,Milko Pure,11.4,Yes,3.6,9.1,4.5,NABL Lab B
BTCH000310,2024-04-13,Lassi,Bangalore,105,4,1.19,0.16,Creamy Way,17.2,Yes,3.44,8.37,3.4,NABL Lab A
BTCH000311,2024-07-21,Lassi,Delhi,112,2,2.81,0.94,Dairy Fresh,5.6,No,3.94,9.16,6.2,NABL Lab A
BTCH000312,2024-03-28,Paneer,Delhi,147,2,0.35,0.13,Green Valley,11.7,No,3.22,8.4,6.7,NABL Lab B
BTCH000313,2024-08-01,Curd,Bangalore,92,1,2.95,0.36,Farm Roots,18.7,Yes,3.84,9.44,6.4,NABL Lab B
BTCH000314,2024-06-27,Lassi,Pune,104,3,1.95,0.46,Farm Roots,7.8,Yes,4.47,9.18,3.4,NABL Lab B
BTCH000315,2024-05-26,Curd,Bangalore,101,1,2.45,1.66,Dairy Fresh,18.0,No,3.58,8.56,6.9,NABL Lab B
BTCH000316,2024-12-16,Lassi,Mumbai,140,2,2.7,1.38,Farm Roots,13.9,Yes,3.24,9.04,3.3,NABL Lab B
BTCH000317,2024-04-17,Milk,Mumbai,102,0,0.52,1.7,Dairy Fresh,23.6,Yes,4.43,8.25,6.6,NABL Lab A
BTCH000318,2024-08-27,Milk,Pune,95,4,0.57,0.29,Dairy Fresh,15.8,Yes,3.89,8.88,4.5,NABL Lab C
BTCH000319,2024-12-12,Paneer,Mumbai,98,0,0.5,0.43,Green Valley,14.9,Yes,3.27,8.83,5.0,NABL Lab C
BTCH000320,2024-03-24,Milk,Bangalore,101,3,1.04,0.31,Green Valley,14.8,Yes,4.18,9.12,5.0,NABL Lab C
BTCH000321,2024-05-25,Ghee,Mumbai,128,2,2.1,0.71,Farm Roots,5.0,No,4.0,8.38,4.4,NABL Lab B
BTCH000322,2024-01-29,Curd,Mumbai,140,0,0.84,1.59,Dairy Fresh,19.4,Yes,4.14,8.52,6.3,NABL Lab A
BTCH000323,2024-01-02,Lassi,Delhi,120,2,2.06,0.42,Green Valley,9.3,Yes,3.99,8.61,6.1,NABL Lab C
BTCH000324,2024-11-16,Lassi,Mumbai,149,5,1.8,0.41,Milko Pure,18.9,Yes,3.21,9.48,5.1,NABL Lab C
BTCH000325,2024-09-11,Paneer,Bangalore,130,0,1.31,1.46,Creamy Way,23.4,Yes,3.58,8.86,5.9,NABL Lab B
BTCH000326,2024-04-12,Curd,Pune,91,3,2.41,0.8,Farm Roots,19.8,No,3.36,8.62,3.3,NABL Lab A
BTCH000327,2024-05-30,Curd,Bangalore,136,1,1.99,1.38,Creamy Way,7.4,No,3.87,9.21,5.7,NABL Lab A
BTCH000328,2024-07-01,Paneer,Mumbai,112,0,0.3,1.86,Green Valley,20.0,No,4.24,8.44,3.5,NABL Lab A
BTCH000329,2024-12-24,Milk,Delhi,112,2,2.59,0.76,Milko Pure,11.7,No,4.21,8.34,3.7,NABL Lab A
BTCH000330,2024-01-13,Lassi,Chennai,129,2,0.78,1.13,Green Valley,19.9,Yes,4.35,8.44,3.4,NABL Lab C
BTCH000331,2024-09-29,Lassi,Chennai,94,4,0.32,1.95,Farm Roots,6.9,No,3.47,8.78,4.5,NABL Lab A
BTCH000332,2024-01-03,Lassi,Pune,134,0,1.34,0.57,Farm Roots,7.7,No,4.45,8.94,4.3,NABL Lab A
BTCH000333,2024-04-28,Paneer,Delhi,120,1,2.74,1.56,Creamy Way,13.0,Yes,3.37,9.43,5.1,NABL Lab C
BTCH000334,2024-02-28,Paneer,Delhi,104,0,1.76,0.06,Creamy Way,4.1,Yes,4.24,8.25,3.3,NABL Lab A
BTCH000335,2024-03-24,Milk,Delhi,106,5,2.5,0.05,Creamy Way,23.7,Yes,4.39,8.39,5.4,NABL Lab C
BTCH000336,2024-08-01,Milk,Chennai,130,3,0.27,0.86,Milko Pure,10.5,Yes,3.23,9.42,3.5,NABL Lab C
BTCH000337,2024-09-17,Paneer,Chennai,146,4,0.45,1.53,Farm Roots,6.9,Yes,3.84,8.71,4.2,NABL Lab C
BTCH000338,2024-04-06,Ghee,Mumbai,124,2,0.25,1.57,Dairy Fresh,21.1,Yes,3.24,9.3,3.1,NABL Lab C
BTCH000339,2024-10-02,Paneer,Bangalore,105,2,1.78,0.34,Milko Pure,21.3,No,3.67,8.99,3.2,NABL Lab A
BTCH000340,2024-10-18,Paneer,Mumbai,97,5,0.43,1.94,Milko Pure,7.3,Yes,4.45,8.41,5.0,NABL Lab C
BTCH000341,2024-07-17,Milk,Mumbai,89,1,0.35,1.64,Milko Pure,15.5,Yes,4.49,8.41,6.3,NABL Lab A
BTCH000342,2024-02-20,Ghee,Chennai,121,5,0.86,0.13,Creamy Way,9.2,Yes,3.25,9.35,4.0,NABL Lab A
BTCH000343,2024-03-20,Paneer,Chennai,117,5,0.68,0.02,Milko Pure,9.3,Yes,3.44,8.28,3.1,NABL Lab A
BTCH000344,2024-10-28,Lassi,Pune,146,0,2.48,0.51,Dairy Fresh,23.4,Yes,4.5,9.14,6.0,NABL Lab C
BTCH000345,2024-11-16,Milk,Pune,104,4,0.28,0.38,Creamy Way,15.0,No,3.32,8.43,6.3,NABL Lab A
BTCH000346,2024-06-17,Curd,Pune,84,4,0.31,0.84,Dairy Fresh,18.6,Yes,3.87,9.29,5.4,NABL Lab B
BTCH000347,2024-10-28,Ghee,Bangalore,86,4,0.64,1.98,Dairy Fresh,5.2,Yes,3.75,8.38,3.0,NABL Lab B
BTCH000348,2024-05-21,Paneer,Chennai,85,3,0.32,1.56,Green Valley,23.6,No,4.2,8.68,6.1,NABL Lab C
BTCH000349,2024-07-26,Ghee,Delhi,129,1,1.26,0.89,Creamy Way,8.1,Yes,3.72,9.33,4.0,NABL Lab B
BTCH000350,2024-08-03,Ghee,Delhi,115,2,1.02,1.77,Milko Pure,4.4,No,4.23,9.18,6.2,NABL Lab A
BTCH000351,2024-09-06,Ghee,Delhi,105,1,0.16,1.2,Creamy Way,8.1,Yes,4.23,9.31,5.8,NABL Lab B
BTCH000352,2024-01-17,Paneer,Pune,117,2,2.26,0.57,Milko Pure,9.9,Yes,3.3,8.49,3.1,NABL Lab A
BTCH000353,2024-01-28,Curd,Pune,83,3,2.64,1.69,Dairy Fresh,4.9,No,4.27,8.34,3.7,NABL Lab A
BTCH000354,2024-10-18,Lassi,Mumbai,132,2,2.51,1.63,Milko Pure,22.3,Yes,3.54,8.35,5.8,NABL Lab B
BTCH000355,2024-07-06,Paneer,Bangalore,122,5,1.05,1.55,Creamy Way,4.0,No,4.15,8.89,6.5,NABL Lab B
BTCH000356,2024-05-07,Milk,Mumbai,115,3,0.07,1.14,Creamy Way,4.6,No,4.14,8.79,6.6,NABL Lab A
BTCH000357,2024-12-16,Milk,Chennai,119,2,1.87,1.99,Creamy Way,5.2,Yes,4.11,9.49,4.1,NABL Lab B
BTCH000358,2024-02-25,Milk,Pune,97,3,1.11,0.2,Green Valley,19.8,Yes,3.38,9.46,4.4,NABL Lab C
BTCH000359,2024-09-21,Lassi,Mumbai,132,4,0.55,1.01,Farm Roots,6.0,Yes,3.37,9.27,3.3,NABL Lab C
BTCH000360,2024-08-28,Ghee,Pune,87,3,0.1,1.1,Green Valley,13.2,No,4.1,9.18,6.5,NABL Lab C
BTCH000361,2024-01-06,Lassi,Chennai,121,2,1.58,0.92,Green Valley,21.5,No,3.24,8.64,3.2,NABL Lab C
BTCH000362,2024-09-23,Lassi,Bangalore,103,1,0.55,1.0,Creamy Way,22.9,No,4.4,9.18,3.9,NABL Lab C
BTCH000363,2024-01-09,Lassi,Chennai,124,5,1.65,1.0,Green Valley,6.5,No,3.62,9.38,5.4,NABL Lab B
BTCH000364,2024-06-28,Curd,Delhi,109,0,2.18,1.68,Green Valley,13.0,No,3.44,8.96,6.7,NABL Lab C
BTCH000365,2024-03-12,Milk,Delhi,116,3,2.33,0.28,Milko Pure,19.2,No,4.28,8.64,5.1,NABL Lab A
BTCH000366,2024-02-26,Lassi,Bangalore,138,2,1.4,0.54,Dairy Fresh,14.3,No,3.79,9.11,6.0,NABL Lab C
BTCH000367,2024-08-03,Paneer,Pune,111,1,1.39,0.53,Creamy Way,22.6,No,3.38,8.63,6.2,NABL Lab C
BTCH000368,2024-11-10,Paneer,Pune,95,4,0.4,0.38,Dairy Fresh,11.7,Yes,4.31,9.4,4.5,NABL Lab B
BTCH000369,2024-03-19,Paneer,Bangalore,128,1,2.99,0.72,Creamy Way,19.0,No,3.58,9.0,3.1,NABL Lab C
BTCH000370,2024-04-26,Lassi,Pune,81,3,0.67,0.66,Farm Roots,6.4,Yes,3.84,9.26,6.9,NABL Lab C
BTCH000371,2024-12-13,Curd,Delhi,143,2,2.77,0.66,Farm Roots,14.2,Yes,4.45,8.95,3.8,NABL Lab C
BTCH000372,2024-11-19,Paneer,Delhi,123,0,2.75,1.1,Green Valley,7.9,No,3.67,9.43,7.0,NABL Lab A
BTCH000373,2024-11-24,Milk,Pune,107,2,1.43,0.05,Milko Pure,11.0,No,4.48,8.26,5.3,NABL Lab C
BTCH000374,2024-11-15,Lassi,Chennai,125,1,0.7,0.4,Farm Roots,16.7,Yes,4.35,8.4,5.0,NABL Lab B
BTCH000375,2024-12-08,Paneer,Pune,126,3,1.54,1.57,Green Valley,15.5,Yes,4.01,8.99,6.4,NABL Lab A
BTCH000376,2024-09-20,Ghee,Bangalore,117,3,1.24,0.34,Milko Pure,8.4,No,3.55,8.57,5.1,NABL Lab B
BTCH000377,2024-11-04,Curd,Mumbai,132,0,1.69,1.1,Milko Pure,4.7,No,3.44,8.48,5.4,NABL Lab C
BTCH000378,2024-10-30,Paneer,Pune,113,3,0.66,1.1,Green Valley,5.0,No,4.21,9.12,5.2,NABL Lab C
BTCH000379,2024-10-30,Milk,Bangalore,108,0,1.17,1.72,Milko Pure,4.2,No,3.31,9.1,5.2,NABL Lab A
BTCH000380,2024-06-05,Ghee,Chennai,94,2,0.9,0.68,Green Valley,12.4,Yes,3.6,8.85,3.3,NABL Lab B
BTCH000381,2024-07-02,Milk,Chennai,108,0,0.36,0.86,Creamy Way,18.0,Yes,3.86,9.29,3.8,NABL Lab B
BTCH000382,2024-12-12,Paneer,Delhi,91,2,2.59,1.68,Farm Roots,20.5,No,3.94,9.22,4.1,NABL Lab B
BTCH000383,2024-02-09,Lassi,Chennai,125,1,1.23,0.52,Dairy Fresh,13.5,No,3.81,8.51,4.4,NABL Lab B
BTCH000384,2024-12-31,Lassi,Chennai,125,5,2.38,0.33,Milko Pure,15.0,No,3.99,9.01,3.2,NABL Lab A
BTCH000385,2024-08-24,Paneer,Delhi,96,3,0.03,0.78,Green Valley,23.9,Yes,3.76,9.31,4.8,NABL Lab B
BTCH000386,2024-05-08,Lassi,Pune,137,1,1.97,0.68,Farm Roots,22.4,Yes,4.31,9.2,4.0,NABL Lab A
BTCH000387,2024-11-07,Lassi,Delhi,112,1,1.29,1.26,Green Valley,10.1,Yes,4.37,9.33,5.9,NABL Lab C
BTCH000388,2024-08-04,Milk,Chennai,98,0,1.36,1.7,Farm Roots,11.7,No,3.89,9.08,3.6,NABL Lab B
BTCH000389,2024-04-16,Curd,Delhi,91,2,1.53,0.79,Milko Pure,18.8,Yes,3.87,8.67,5.1,NABL Lab C
BTCH000390,2024-01-05,Curd,Bangalore,123,1,1.68,1.26,Dairy Fresh,9.1,Yes,4.12,8.97,5.1,NABL Lab B
BTCH000391,2024-03-11,Milk,Delhi,118,0,0.42,0.91,Green Valley,11.9,No,4.34,9.35,6.8,NABL Lab B
BTCH000392,2024-10-10,Lassi,Bangalore,119,4,1.25,1.26,Milko Pure,12.8,Yes,3.89,8.99,5.0,NABL Lab A
BTCH000393,2024-10-13,Ghee,Mumbai,120,0,1.53,0.15,Farm Roots,4.7,Yes,3.57,8.37,5.3,NABL Lab B
BTCH000394,2024-01-14,Curd,Mumbai,98,1,0.12,1.32,Milko Pure,19.3,Yes,3.92,8.52,5.1,NABL Lab C
BTCH000395,2024-08-21,Milk,Pune,126,0,1.37,0.36,Farm Roots,7.3,No,4.35,8.88,6.2,NABL Lab A
BTCH000396,2024-09-09,Ghee,Chennai,112,5,2.41,0.11,Creamy Way,20.7,No,3.63,9.25,6.6,NABL Lab C
